PRODUCT_ID,BROWSE_NODE_ID
25120,654
25121,3562
25122,374
25123,3456
25124,2588
25125,1497
25126,1295
25127,2020
25128,1045
25129,11585
25130,1045
25131,4323
25132,55
25133,1045
25134,1045
25135,1602
25136,1239
25137,7731
25138,1045
25139,439
25140,1045
25141,2321
25142,21093
25143,1296
25144,1966
25145,1425
25146,834
25147,413
25148,11187
25149,1045
25150,1295
25151,19337
25152,3821
25153,2889
25154,1724
25155,1563
25156,709
25157,1092
25158,5
25159,251
25160,507
25161,810
25162,2297
25163,2636
25164,1045
25165,8082
25166,3821
25167,289
25168,654
25169,439
25170,8082
25171,289
25172,818
25173,6696
25174,8497
25175,2020
25176,1045
25177,1045
25178,1045
25179,19
25180,1973
25181,8149
25182,2020
25183,1045
25184,2524
25185,1045
25186,1045
25187,396
25188,748
25189,1922
25190,1045
25191,1045
25192,1045
25193,630
25194,1045
25195,1045
25196,1765
25197,1084
25198,1045
25199,2076
25200,374
25201,1045
25202,2020
25203,1045
25204,630
25205,1045
25206,1922
25207,324
25208,8269
25209,1045
25210,1045
25211,1295
25212,507
25213,409
25214,1045
25215,1045
25216,251
25217,3626
25218,818
25219,2379
25220,1563
25221,3994
25222,1045
25223,818
25224,3821
25225,466
25226,636
25227,5372
25228,83642
25229,92
25230,1251
25231,1045
25232,654
25233,439
25234,227
25235,530
25236,25416
25237,507
25238,1882
25239,251
25240,507
25241,816
25242,3626
25243,5107
25244,465
25245,1052
25246,3821
25247,810
25248,2091
25249,2357
25250,1186
25251,30667
25252,1003
25253,507
25254,422
25255,1433
25256,3352
25257,1973
25258,507
25259,758
25260,4076
25261,1973
25262,1052
25263,1454
25264,3705
25265,218198
25266,4558
25267,1684
25268,7731
25269,507
25270,1351
25271,1353
25272,1454
25273,1052
25274,7731
25275,834
25276,11
25277,4885
25278,328
25279,993
25280,1973
25281,1973
25282,507
25283,4
25284,5499
25285,50533
25286,5801
25287,2396
25288,840
25289,227
25290,636
25291,708
25292,811
25293,3102
25294,1239
25295,3626
25296,1052
25297,507
25298,5
25299,636
25300,8141
25301,796
25302,92
25303,124119
25304,1287
25305,1052
25306,5255
25307,507
25308,1287
25309,465
25310,803
25311,1973
25312,3626
25313,1922
25314,701
25315,1905
25316,2877
25317,782
25318,6665
25319,5
25320,1988
25321,4867
25322,800
25323,726
25324,7731
25325,7731
25326,2321
25327,1647
25328,8269
25329,654
25330,8809
25331,1862
25332,15772
25333,60231
25334,2321
25335,409
25336,1484
25337,2020
25338,2321
25339,5278
25340,1045
25341,4
25342,4
25343,962
25344,1045
25345,1045
25346,1092
25347,4
25348,4
25349,1295
25350,701
25351,4902
25352,1213
25353,1045
25354,4
25355,1045
25356,4345
25357,1117
25358,1045
25359,1930
25360,2321
25361,1045
25362,2321
25363,2321
25364,2073
25365,2020
25366,21701
25367,1045
25368,2321
25369,396
25370,2020
25371,1092
25372,840
25373,4835
25374,392
25375,8989
25376,15772
25377,748
25378,1711
25379,654
25380,1084
25381,1348
25382,1045
25383,796
25384,11
25385,1045
25386,29811
25387,374
25388,14813
25389,1646
25390,1045
25391,1922
25392,6828
25393,507
25394,4
25395,6
25396,1045
25397,289
25398,3976
25399,4298
25400,3821
25401,507
25402,265
25403,796
25404,4
25405,1473
25406,1287
25407,1045
25408,1351
25409,507
25410,1398
25411,2860
25412,396
25413,209
25414,4994
25415,7403
25416,15839
25417,1045
25418,876
25419,8742
25420,10595
25421,1045
25422,1045
25423,204
25424,2078
25425,50105
25426,818
25427,2020
25428,439
25429,1045
25430,1287
25431,11244
25432,439
25433,1045
25434,1045
25435,1045
25436,579
25437,8497
25438,1045
25439,1045
25440,1045
25441,1045
25442,13127
25443,1419
25444,1045
25445,1045
25446,13
25447,1882
25448,1045
25449,1045
25450,1045
25451,396
25452,1045
25453,3821
25454,81
25455,1045
25456,1045
25457,1973
25458,1473
25459,1045
25460,1045
25461,771
25462,1724
25463,1045
25464,1045
25465,1045
25466,1295
25467,104578
25468,507
25469,489
25470,1295
25471,1045
25472,20345
25473,3102
25474,409
25475,1239
25476,328
25477,422
25478,422
25479,11244
25480,11586
25481,507
25482,289
25483,1045
25484,75
25485,1083
25486,4
25487,2077
25488,507
25489,374
25490,739
25491,1922
25492,1239
25493,81
25494,9883
25495,71272
25496,2877
25497,834
25498,2091
25499,21772
25500,636
25501,3456
25502,4474
25503,2020
25504,348915
25505,15086
25506,507
25507,748
25508,834
25509,6203
25510,2614
25511,834
25512,1186
25513,1433
25514,530
25515,5097
25516,1819
25517,3698
25518,1313
25519,191
25520,1724
25521,4
25522,507
25523,890
25524,13966
25525,1454
25526,507
25527,5061
25528,2020
25529,1973
25530,419
25531,507
25532,11
25533,1079
25534,507
25535,227
25536,1196
25537,13128
25538,4
25539,5338
25540,1491
25541,19
25542,8703
25543,1973
25544,2020
25545,50533
25546,8594
25547,1687
25548,630
25549,1045
25550,818
25551,4342
25552,1074
25553,1251
25554,50533
25555,4501
25556,328
25557,773
25558,6062
25559,481
25560,3770
25561,5001
25562,800
25563,5001
25564,800
25565,800
25566,5001
25567,1484
25568,800
25569,800
25570,2416
25571,7731
25572,800
25573,1647
25574,2321
25575,38
25576,2321
25577,4
25578,227
25579,41550
25580,3562
25581,15772
25582,829
25583,1045
25584,818
25585,1084
25586,309
25587,837
25588,2020
25589,26808
25590,3883
25591,1045
25592,1699
25593,374
25594,5364
25595,2020
25596,481
25597,9147
25598,56231
25599,654
25600,1045
25601,534
25602,593
25603,2020
25604,1045
25605,1045
25606,1724
25607,2321
25608,2650
25609,654
25610,1045
25611,2321
25612,289
25613,4
25614,4
25615,1045
25616,58420
25617,1045
25618,1045
25619,422
25620,1117
25621,803
25622,15417
25623,654
25624,1705
25625,2650
25626,1045
25627,1351
25628,1186
25629,26553
25630,1010
25631,3456
25632,69
25633,1045
25634,2647
25635,1296
25636,2378
25637,7731
25638,110
25639,1045
25640,2020
25641,1045
25642,1287
25643,5900
25644,589
25645,419
25646,1045
25647,858
25648,811
25649,439
25650,5278
25651,993
25652,708
25653,1251
25654,507
25655,21710
25656,1045
25657,1724
25658,1045
25659,1045
25660,782
25661,507
25662,1045
25663,1045
25664,977
25665,1491
25666,7984
25667,1988
25668,858
25669,1045
25670,1045
25671,3242
25672,22663
25673,1045
25674,1045
25675,422
25676,1045
25677,1045
25678,1052
25679,1295
25680,1045
25681,563
25682,8078
25683,1045
25684,507
25685,50533
25686,374
25687,1045
25688,977
25689,1045
25690,796
25691,1045
25692,3821
25693,3821
25694,1045
25695,4533
25696,1473
25697,1473
25698,1045
25699,1045
25700,1045
25701,3
25702,1045
25703,1724
25704,863
25705,1295
25706,911
25707,803
25708,251
25709,1045
25710,3821
25711,3456
25712,1045
25713,805
25714,507
25715,796
25716,980
25717,1239
25718,13672
25719,347
25720,1724
25721,10443
25722,36
25723,1734
25724,507
25725,1348
25726,2940
25727,10183
25728,2375
25729,4076
25730,701
25731,251
25732,374
25733,1777
25734,4
25735,911
25736,912
25737,328
25738,1251
25739,92
25740,2357
25741,912
25742,289
25743,289
25744,289
25745,469
25746,2524
25747,3027
25748,834
25749,374
25750,2357
25751,978
25752,3821
25753,1052
25754,472
25755,9643
25756,816
25757,1163
25758,834
25759,1313
25760,1052
25761,1035
25762,3102
25763,968
25764,507
25765,103
25766,92
25767,1973
25768,507
25769,818
25770,1351
25771,1973
25772,1052
25773,1351
25774,1351
25775,507
25776,1045
25777,796
25778,2078
25779,796
25780,6018
25781,1454
25782,1287
25783,16410
25784,2596
25785,1313
25786,328
25787,1658
25788,15051
25789,2020
25790,1074
25791,2020
25792,17184
25793,1186
25794,748
25795,50533
25796,13520
25797,2516
25798,132
25799,800
25800,38
25801,834
25802,800
25803,562
25804,8269
25805,654
25806,291
25807,4585
25808,506
25809,1045
25810,507
25811,95
25812,796
25813,4118
25814,2020
25815,471
25816,1084
25817,3562
25818,3562
25819,4
25820,2020
25821,1045
25822,2321
25823,1799
25824,816
25825,1045
25826,52941
25827,251
25828,1295
25829,1905
25830,2321
25831,396
25832,1045
25833,1117
25834,1045
25835,1045
25836,439
25837,3175
25838,17670
25839,13568
25840,2020
25841,2020
25842,1045
25843,1
25844,1344
25845,507
25846,3821
25847,1045
25848,226
25849,2594
25850,1045
25851,2505
25852,374
25853,251
25854,289
25855,5255
25856,1045
25857,1409
25858,654
25859,1140
25860,1061
25861,1084
25862,1045
25863,3562
25864,251
25865,1084
25866,1019
25867,127126
25868,1045
25869,507
25870,289
25871,796
25872,374
25873,1045
25874,1419
25875,1724
25876,5338
25877,2596
25878,1035
25879,10443
25880,374
25881,396
25882,800
25883,1835
25884,1045
25885,980
25886,4
25887,2020
25888,748
25889,68013
25890,1045
25891,1563
25892,1045
25893,10848
25894,604
25895,1045
25896,1084
25897,1045
25898,811
25899,1519
25900,439
25901,3759
25902,993
25903,816
25904,1045
25905,1045
25906,3633
25907,439
25908,439
25909,507
25910,29811
25911,471
25912,3705
25913,1045
25914,1045
25915,834
25916,1672
25917,1045
25918,2636
25919,1991
25920,1045
25921,1045
25922,1045
25923,3329
25924,1186
25925,1084
25926,422
25927,1045
25928,1287
25929,5186
25930,1045
25931,328
25932,507
25933,1173
25934,1563
25935,1045
25936,1045
25937,1045
25938,1045
25939,5471
25940,1045
25941,1045
25942,289
25943,1045
25944,1045
25945,1295
25946,1045
25947,816
25948,21772
25949,507
25950,1045
25951,1045
25952,1045
25953,379
25954,1092
25955,1339
25956,289
25957,2093
25958,5007
25959,1973
25960,1173
25961,1045
25962,924
25963,3098
25964,6
25965,507
25966,28293
25967,1295
25968,1724
25969,449
25970,1239
25971,251
25972,2020
25973,50533
25974,1045
25975,283
25976,507
25977,2637
25978,1052
25979,413
25980,507
25981,771
25982,1520
25983,1248
25984,1045
25985,507
25986,956
25987,1040
25988,1454
25989,771
25990,709
25991,289
25992,782
25993,88297
25994,890
25995,2357
25996,289
25997,1973
25998,1930
25999,507
26000,993
26001,708
26002,507
26003,12088
26004,1164
26005,7731
26006,472
26007,5484
26008,834
26009,1353
26010,8346
26011,328
26012,507
26013,2297
26014,1973
26015,708
26016,507
26017,7731
26018,1973
26019,251
26020,1164
26021,4
26022,768
26023,1013
26024,636
26025,763
26026,1035
26027,1045
26028,2541
26029,93
26030,796
26031,16635
26032,507
26033,31430
26034,630
26035,660
26036,9677
26037,5
26038,507
26039,2020
26040,439
26041,1599
26042,368
26043,2877
26044,2020
26045,5061
26046,14890
26047,834
26048,4368
26049,800
26050,800
26051,800
26052,800
26053,1648
26054,654
26055,25667
26056,800
26057,13568
26058,7731
26059,1453
26060,1551
26061,1040
26062,2321
26063,4845
26064,16005
26065,1295
26066,2321
26067,1092
26068,507
26069,6062
26070,534
26071,1045
26072,2321
26073,1045
26074,180
26075,748
26076,4
26077,4
26078,1154
26079,4
26080,1765
26081,2020
26082,374
26083,41550
26084,2650
26085,708
26086,1295
26087,1287
26088,2321
26089,2077
26090,40
26091,1045
26092,1295
26093,2020
26094,1045
26095,5338
26096,4
26097,530
26098,4626
26099,40
26100,1344
26101,1870
26102,510
26103,1045
26104,2375
26105,7077
26106,1339
26107,3420
26108,1164
26109,117
26110,1287
26111,515
26112,4570
26113,396
26114,6311
26115,805
26116,803
26117,5041
26118,4
26119,265
26120,1563
26121,1045
26122,1552
26123,976
26124,1045
26125,1045
26126,1045
26127,4
26128,2943
26129,2211
26130,1045
26131,2396
26132,1045
26133,1084
26134,9643
26135,7784
26136,1552
26137,2205
26138,1362
26139,10422
26140,5278
26141,4306
26142,1930
26143,1092
26144,1045
26145,289
26146,2020
26147,1045
26148,22
26149,993
26150,968
26151,1724
26152,1045
26153,1045
26154,251
26155,1045
26156,507
26157,1672
26158,251
26159,50533
26160,1045
26161,507
26162,439
26163,3428
26164,92
26165,5747
26166,1045
26167,840
26168,2020
26169,818
26170,396
26171,5
26172,1040
26173,50533
26174,1045
26175,2807
26176,507
26177,2957
26178,13
26179,1045
26180,1045
26181,1045
26182,1045
26183,1045
26184,1684
26185,328
26186,1045
26187,1045
26188,1083
26189,1045
26190,1045
26191,1045
26192,1295
26193,1988
26194,1045
26195,1045
26196,1045
26197,1313
26198,1452
26199,1049
26200,1045
26201,507
26202,5097
26203,507
26204,1045
26205,1045
26206,7340
26207,83642
26208,8269
26209,1045
26210,1003
26211,3698
26212,818
26213,764
26214,324
26215,4649
26216,818
26217,2877
26218,1209
26219,374
26220,374
26221,5186
26222,2020
26223,507
26224,2415
26225,50533
26226,3098
26227,340
26228,1013
26229,796
26230,782
26231,5786
26232,507
26233,92
26234,2384
26235,4994
26236,739
26237,4867
26238,9643
26239,8497
26240,2415
26241,251
26242,507
26243,11459
26244,2505
26245,507
26246,289
26247,3102
26248,507
26249,1433
26250,9643
26251,507
26252,834
26253,7037
26254,2357
26255,834
26256,1835
26257,5338
26258,1351
26259,10624
26260,465
26261,1045
26262,2273
26263,92
26264,507
26265,328
26266,1024
26267,1003
26268,7784
26269,507
26270,1295
26271,1922
26272,1486
26273,1672
26274,422
26275,2020
26276,3562
26277,818
26278,465
26279,3719
26280,3626
26281,1973
26282,507
26283,1658
26284,507
26285,796
26286,796
26287,2093
26288,1658
26289,1052
26290,686
26291,324
26292,507
26293,1684
26294,92
26295,31430
26296,5398
26297,4115
26298,1074
26299,35
26300,800
26301,562
26302,2375
26303,800
26304,800
26305,800
26306,7731
26307,675
26308,8269
26309,2321
26310,134
26311,2321
26312,41550
26313,2614
26314,2321
26315,41550
26316,2321
26317,1045
26318,15772
26319,4902
26320,4902
26321,1092
26322,4032
26323,1045
26324,2321
26325,701
26326,4729
26327,962
26328,3068
26329,1358
26330,1045
26331,1045
26332,2647
26333,1045
26334,1409
26335,289
26336,14702
26337,1045
26338,4
26339,701
26340,1117
26341,2647
26342,1045
26343,1045
26344,1045
26345,47394
26346,3376
26347,1045
26348,3175
26349,1045
26350,3175
26351,3175
26352,1083
26353,911
26354,1353
26355,630
26356,1045
26357,1045
26358,110
26359,489
26360,5
26361,237662
26362,396
26363,35
26364,1453
26365,1045
26366,374
26367,507
26368,8541
26369,374
26370,796
26371,4
26372,1045
26373,1045
26374,1045
26375,654
26376,654
26377,11
26378,654
26379,2508
26380,569
26381,1045
26382,1295
26383,686
26384,396
26385,507
26386,993
26387,2647
26388,1045
26389,1186
26390,50533
26391,653
26392,89
26393,215
26394,117
26395,2464
26396,13646
26397,8594
26398,4271
26399,311
26400,1045
26401,5
26402,1203
26403,1688585
26404,368
26405,651
26406,1045
26407,1991
26408,2396
26409,1037
26410,1045
26411,1287
26412,636
26413,50105
26414,1419
26415,19508
26416,1045
26417,3587
26418,473
26419,1045
26420,2282
26421,1045
26422,1313
26423,1045
26424,11508
26425,618
26426,1045
26427,1045
26428,1045
26429,1045
26430,8269
26431,1213
26432,1045
26433,1045
26434,988
26435,1045
26436,1331
26437,651
26438,507
26439,4496
26440,8269
26441,1083
26442,3821
26443,1045
26444,1045
26445,1045
26446,1240
26447,1779
26448,1473
26449,1473
26450,1045
26451,1045
26452,1045
26453,31100
26454,654
26455,1045
26456,1045
26457,249
26458,507
26459,818
26460,8082
26461,190
26462,55588
26463,1045
26464,19783
26465,422
26466,747
26467,10624
26468,4867
26469,234480
26470,1922
26471,883
26472,3994
26473,1835
26474,3045
26475,5173
26476,289
26477,3821
26478,324
26479,5061
26480,834
26481,4
26482,3446
26483,12308
26484,834
26485,289
26486,2357
26487,1052
26488,507
26489,2396
26490,4
26491,818
26492,1035
26493,82
26494,863
26495,1672
26496,834
26497,15042
26498,1287
26499,1419
26500,2020
26501,1035
26502,8697
26503,834
26504,7731
26505,17288
26506,1351
26507,2020
26508,2465
26509,1045
26510,818
26511,507
26512,507
26513,223
26514,796
26515,840
26516,796
26517,507
26518,2029
26519,11567
26520,1045
26521,1484
26522,324
26523,507
26524,1658
26525,1658
26526,251
26527,3759
26528,148333
26529,4298
26530,2020
26531,5001
26532,1835
26533,5001
26534,4
26535,25667
26536,890
26537,1648
26538,993
26539,607
26540,654
26541,3562
26542,95
26543,4368
26544,53
26545,4
26546,259
26547,36096
26548,4
26549,2321
26550,1045
26551,701
26552,1163
26553,9713
26554,508
26555,18130
26556,2020
26557,2012
26558,1045
26559,4
26560,4
26561,1137
26562,374
26563,197
26564,1045
26565,4
26566,1045
26567,4
26568,1045
26569,1092
26570,289
26571,3175
26572,3175
26573,8078
26574,74
26575,3175
26576,3175
26577,7731
26578,115
26579,349
26580,7731
26581,1045
26582,1295
26583,289
26584,507
26585,2778
26586,1045
26587,82
26588,8413
26589,439
26590,18536
26591,374
26592,74
26593,419
26594,636
26595,1045
26596,876
26597,1045
26598,654
26599,507
26600,748
26601,1295
26602,21710
26603,507
26604,4032
26605,7731
26606,1295
26607,1045
26608,1045
26609,1045
26610,381
26611,582
26612,1045
26613,1045
26614,883
26615,251
26616,396
26617,1295
26618,530
26619,828
26620,1045
26621,1045
26622,1973
26623,5457
26624,439
26625,2020
26626,1973
26627,773
26628,1045
26629,1083
26630,1667
26631,1045
26632,1045
26633,1045
26634,1045
26635,1045
26636,15097
26637,1236
26638,439
26639,1724
26640,1045
26641,396
26642,1079
26643,1045
26644,10631
26645,1045
26646,1045
26647,810
26648,1045
26649,1045
26650,1045
26651,1045
26652,507
26653,1973
26654,1045
26655,1045
26656,5970
26657,1045
26658,13966
26659,427
26660,1045
26661,1699
26662,419
26663,1045
26664,1045
26665,1045
26666,1045
26667,374
26668,1295
26669,1473
26670,1045
26671,1045
26672,1454
26673,1045
26674,1045
26675,348915
26676,1045
26677,796
26678,1045
26679,1045
26680,1045
26681,1295
26682,1045
26683,1045
26684,245
26685,1972
26686,1295
26687,507
26688,6
26689,1013
26690,3258
26691,1552
26692,1239
26693,708
26694,3698
26695,1013
26696,1922
26697,1454
26698,1922
26699,2650
26700,708
26701,396
26702,13445
26703,3770
26704,9643
26705,1239
26706,5398
26707,4474
26708,507
26709,912
26710,2020
26711,507
26712,507
26713,1251
26714,810
26715,2357
26716,912
26717,1973
26718,834
26719,289
26720,834
26721,1813
26722,251
26723,834
26724,11586
26725,507
26726,654
26727,1149
26728,1024
26729,328
26730,2516
26731,796
26732,35693
26733,4481
26734,3626
26735,4003
26736,2647
26737,1136
26738,507
26739,507
26740,1973
26741,2755
26742,8703
26743,5112
26744,796
26745,1045
26746,2505
26747,2594
26748,507
26749,1313
26750,1684
26751,2396
26752,1013
26753,739
26754,1599
26755,4
26756,14046
26757,5061
26758,1988
26759,11
26760,5061
26761,1882
26762,1779
26763,1186
26764,11567
26765,3883
26766,4
26767,5001
26768,3503
26769,890
26770,25667
26771,562
26772,800
26773,800
26774,800
26775,251
26776,347
26777,2020
26778,538
26779,4
26780,1344
26781,5
26782,4
26783,41550
26784,2321
26785,654
26786,1045
26787,507
26788,2524
26789,1045
26790,1295
26791,3376
26792,1287
26793,396
26794,11
26795,1281
26796,2321
26797,1045
26798,11
26799,8602
26800,1454
26801,1045
26802,11933
26803,3175
26804,3175
26805,3175
26806,1295
26807,374
26808,1045
26809,1045
26810,11655
26811,1045
26812,449
26813,9414
26814,2122
26815,6711
26816,1013
26817,1295
26818,796
26819,507
26820,1117
26821,2321
26822,2020
26823,3456
26824,2020
26825,1045
26826,1045
26827,374
26828,654
26829,4
26830,1040
26831,439
26832,16635
26833,2524
26834,289
26835,1045
26836,773
26837,1209
26838,1045
26839,3562
26840,654
26841,1045
26842,215
26843,7731
26844,11
26845,7984
26846,1045
26847,2040
26848,1484
26849,1378127
26850,1552
26851,1045
26852,29811
26853,1045
26854,4
26855,93
26856,245
26857,5527
26858,3175
26859,1194
26860,2647
26861,58093
26862,507
26863,1433
26864,1045
26865,2815
26866,2957
26867,1672
26868,3169
26869,374
26870,62271
26871,1045
26872,1045
26873,311
26874,1045
26875,636
26876,796
26877,1045
26878,1045
26879,1922
26880,660
26881,4957
26882,3258
26883,1045
26884,787
26885,1045
26886,1173
26887,1045
26888,1045
26889,1045
26890,422
26891,890
26892,8078
26893,1295
26894,1024
26895,1045
26896,1186
26897,1045
26898,787
26899,1045
26900,1045
26901,1045
26902,1045
26903,579
26904,8078
26905,1045
26906,5254
26907,1045
26908,1045
26909,1045
26910,1045
26911,5397
26912,251
26913,1409
26914,507
26915,1973
26916,818
26917,5007
26918,758
26919,422
26920,422
26921,422
26922,818
26923,104578
26924,1045
26925,1045
26926,31430
26927,1433
26928,6
26929,309
26930,50533
26931,834
26932,396
26933,1484
26934,1597
26935,782
26936,1287
26937,427
26938,818
26939,11560
26940,136
26941,3421
26942,1454
26943,74790
26944,289
26945,289
26946,923
26947,1699
26948,818
26949,422
26950,1433
26951,9424
26952,601
26953,1276
26954,834
26955,9643
26956,834
26957,8269
26958,7731
26959,7731
26960,27483
26961,834
26962,1351
26963,507
26964,1973
26965,4
26966,912
26967,2516
26968,396
26969,914
26970,2379
26971,834
26972,3446
26973,160
26974,1392
26975,10183
26976,3496
26977,4501
26978,279
26979,93
26980,5936
26981,1687
26982,4
26983,1295
26984,3456
26985,1045
26986,55
26987,1351
26988,125993
26989,3626
26990,1454
26991,2541
26992,1539
26993,2181
26994,8170
26995,3456
26996,2020
26997,800
26998,1551
26999,13568
27000,5001
27001,800
27002,800
27003,800
27004,1762
27005,800
27006,800
27007,8742
27008,76
27009,4
27010,4
27011,1010
27012,50533
27013,534
27014,4
27015,2186
27016,2202
27017,1045
27018,50533
27019,3228
27020,962
27021,12622
27022,2020
27023,2321
27024,803
27025,31430
27026,1045
27027,2321
27028,1045
27029,2020
27030,2321
27031,2321
27032,94902
27033,677
27034,1045
27035,2321
27036,76
27037,6883
27038,11
27039,2647
27040,1045
27041,3175
27042,1281
27043,3175
27044,2516
27045,3175
27046,2321
27047,1045
27048,226
27049,422
27050,94051
27051,1552
27052,422
27053,12500
27054,507
27055,1045
27056,3562
27057,1045
27058,3821
27059,2020
27060,1008
27061,19089
27062,396
27063,1024
27064,19508
27065,413
27066,1084
27067,2647
27068,127582
27069,5112
27070,12088
27071,1045
27072,1084
27073,507
27074,1295
27075,289
27076,1084
27077,1013
27078,143351
27079,1922
27080,381
27081,1045
27082,1045
27083,1045
27084,1045
27085,459
27086,4026
27087,1092
27088,6062
27089,507
27090,427
27091,396
27092,2636
27093,19337
27094,2020
27095,1010
27096,1724
27097,4
27098,5
27099,1040
27100,5398
27101,1045
27102,1045
27103,1045
27104,890
27105,890
27106,1777
27107,2077
27108,8078
27109,1045
27110,563
27111,92
27112,1045
27113,507
27114,2393
27115,4
27116,3027
27117,1045
27118,289
27119,1045
27120,1045
27121,1045
27122,1045
27123,1045
27124,1045
27125,1045
27126,2807
27127,422
27128,1045
27129,1045
27130,1045
27131,1045
27132,2385
27133,1045
27134,4320
27135,1045
27136,1045
27137,1045
27138,1045
27139,811
27140,427
27141,4710
27142,1045
27143,1045
27144,1045
27145,1351
27146,748
27147,1248
27148,6
27149,1295
27150,507
27151,12280
27152,529
27153,2012
27154,82
27155,11244
27156,422
27157,422
27158,1724
27159,374
27160,818
27161,289
27162,1045
27163,840
27164,834
27165,1473
27166,1239
27167,6
27168,1779
27169,423
27170,8082
27171,4
27172,1348
27173,1348
27174,3242
27175,471
27176,834
27177,4474
27178,36096
27179,2020
27180,2020
27181,811
27182,50533
27183,810
27184,1433
27185,5061
27186,872
27187,677
27188,507
27189,4
27190,4947
27191,374
27192,1186
27193,8082
27194,507
27195,1973
27196,507
27197,1164
27198,1136
27199,2297
27200,1072
27201,3175
27202,3446
27203,407
27204,3626
27205,283
27206,1973
27207,1711
27208,1538
27209,241
27210,1433
27211,2382
27212,25416
27213,1109
27214,618
27215,374
27216,507
27217,86
27218,2396
27219,507
27220,1724
27221,9643
27222,1052
27223,3698
27224,409
27225,3446
27226,1351
27227,16737
27228,8559
27229,1045
27230,1295
27231,4
27232,256
27233,1454
27234,328
27235,4320
27236,507
27237,1045
27238,251
27239,507
27240,465
27241,3355
27242,93
27243,92
27244,2020
27245,2511
27246,15537
27247,721
27248,1024
27249,50533
27250,2416
27251,1835
27252,50533
27253,2020
27254,5001
27255,50533
27256,800
27257,532
27258,25667
27259,800
27260,532
27261,800
27262,1296
27263,800
27264,1040
27265,4
27266,800
27267,800
27268,10062
27269,633
27270,81
27271,2020
27272,840
27273,1295
27274,60231
27275,165
27276,5278
27277,7087
27278,61072
27279,2321
27280,2020
27281,4
27282,2594
27283,1045
27284,834
27285,50533
27286,3821
27287,14973
27288,1281
27289,2321
27290,684
27291,1339
27292,4
27293,4
27294,4
27295,4
27296,8078
27297,1045
27298,4
27299,4
27300,265
27301,977
27302,1295
27303,1045
27304,1045
27305,374
27306,1296
27307,7091
27308,2647
27309,2321
27310,3175
27311,630
27312,1010
27313,3175
27314,3175
27315,768
27316,48560
27317,1045
27318,1711
27319,2321
27320,2321
27321,816
27322,7731
27323,2321
27324,19795
27325,396
27326,6883
27327,10075
27328,15695
27329,1295
27330,1045
27331,1092
27332,1045
27333,507
27334,1045
27335,289
27336,11796
27337,1287
27338,1905
27339,4980
27340,654
27341,1045
27342,840
27343,1287
27344,6
27345,279
27346,1287
27347,413
27348,810
27349,1045
27350,1045
27351,1724
27352,8602
27353,993
27354,2647
27355,215
27356,1177
27357,4501
27358,1534
27359,289
27360,1425
27361,19337
27362,2020
27363,1045
27364,2591
27365,1194
27366,507
27367,1296
27368,1045
27369,4003
27370,654
27371,50533
27372,805
27373,251
27374,3883
27375,12500
27376,2020
27377,1045
27378,1045
27379,2020
27380,1045
27381,1454
27382,507
27383,569
27384,1045
27385,796
27386,618
27387,4
27388,1473
27389,1045
27390,2020
27391,10183
27392,1870
27393,3329
27394,110
27395,1045
27396,1024
27397,1820
27398,1045
27399,1045
27400,11
27401,2029
27402,1045
27403,1045
27404,1045
27405,1045
27406,1045
27407,1045
27408,13194
27409,1724
27410,1045
27411,89
27412,1045
27413,498137
27414,2020
27415,12622
27416,449
27417,2943
27418,347
27419,1295
27420,1045
27421,816
27422,3503
27423,103877
27424,507
27425,8269
27426,1922
27427,1977
27428,1072
27429,3382
27430,1313
27431,1045
27432,22072
27433,1539
27434,1209
27435,507
27436,1045
27437,3175
27438,818
27439,1045
27440,4496
27441,3456
27442,1239
27443,1239
27444,1552
27445,2020
27446,1045
27447,3821
27448,569
27449,782
27450,430
27451,618
27452,3821
27453,4533
27454,1922
27455,1117
27456,407
27457,1045
27458,507
27459,251
27460,1684
27461,1
27462,2020
27463,2181
27464,1186
27465,3719
27466,1186
27467,834
27468,1045
27469,35693
27470,1194
27471,1433
27472,1433
27473,10075
27474,9643
27475,1977
27476,1251
27477,1454
27478,1973
27479,507
27480,439
27481,374
27482,92
27483,20509
27484,215
27485,507
27486,1287
27487,58812
27488,569
27489,507
27490,27483
27491,789
27492,7646
27493,374
27494,771
27495,25416
27496,2273
27497,796
27498,805
27499,2647
27500,507
27501,3821
27502,81
27503,93
27504,1597
27505,74
27506,12308
27507,3456
27508,876
27509,1833
27510,2541
27511,1203
27512,54218
27513,4320
27514,800
27515,3503
27516,636
27517,836
27518,7731
27519,7731
27520,654
27521,2020
27522,4
27523,2321
27524,494676
27525,60231
27526,1045
27527,374
27528,1045
27529,2321
27530,2020
27531,850
27532,2321
27533,29459
27534,1295
27535,2020
27536,1092
27537,4
27538,4
27539,1045
27540,773
27541,1295
27542,525
27543,5
27544,2020
27545,1140
27546,4
27547,396
27548,16143
27549,3175
27550,3175
27551,417
27552,3376
27553,5
27554,1045
27555,2321
27556,1045
27557,1348
27558,21772
27559,5819
27560,240
27561,530
27562,4570
27563,76
27564,1045
27565,16410
27566,3562
27567,1687
27568,796
27569,1045
27570,117555
27571,818
27572,654
27573,1045
27574,2827
27575,1092
27576,2393
27577,1010
27578,30098
27579,35
27580,4404
27581,1973
27582,374
27583,1045
27584,837
27585,379
27586,10595
27587,2077
27588,839
27589,1351
27590,81
